8.573000 -0.001000 0.013003 2.559625
8.574000 -0.009002 0.011003 2.561625
8.575000 0.009002 0.035009 2.561625
8.576000 -0.007002 0.029007 2.561625
8.577000 -0.015004 0.031008 2.561625
8.578000 -0.011003 0.031008 2.561625
8.579000 -0.005001 0.037009 2.561625
8.580000 0.001000 0.039010 2.561625
8.581000 0.009002 0.017004 2.559625
8.582000 0.009002 0.017004 2.561625
8.583000 0.019005 0.013003 2.561625
8.584000 0.009002 0.009002 2.561625
8.585000 0.003001 0.025006 2.561625
8.586000 -0.009002 0.003001 2.561625
8.587000 -0.007002 0.003001 2.561625
8.588000 -0.011003 0.017004 2.561625
8.589000 -0.007002 0.029007 2.561625
8.590000 -0.019005 0.025006 2.559625
8.591000 -0.001000 0.035009 2.561625
8.592000 0.013003 0.017004 2.561625
8.593000 0.013003 0.009002 2.559625
8.594000 0.013003 0.009002 2.559625
8.595000 0.003001 0.027007 2.559625
8.596000 0.009002 0.007002 2.561625
8.597000 0.009002 -0.003001 2.561625
8.598000 -0.003001 -0.005001 2.561625
8.599000 -0.005001 0.009002 2.561625
8.600000 -0.007002 0.021005 2.561625
8.601000 -0.009002 0.025006 2.561625
8.602000 -0.013003 0.029007 2.561625
8.603000 -0.001000 0.033008 2.561625
8.604000 0.009002 0.015004 2.561625
8.605000 0.005001 0.029007 2.561625
8.606000 0.013003 0.005001 2.559625
8.607000 0.021005 0.009002 2.561625
8.608000 0.021005 0.001000 2.561625
8.609000 0.007002 0.005001 2.561625
8.610000 0.005001 0.027007 2.561625
8.611000 -0.009002 0.013003 2.559625
8.612000 -0.009002 0.021005 2.561625
8.613000 -0.015004 0.031008 2.561625
8.614000 -0.013003 0.033008 2.559625
8.615000 0.001000 0.019005 2.561625
8.616000 0.005001 0.015004 2.561625
8.617000 0.007002 0.011003 2.561625
8.618000 0.011003 0.015004 2.559625
8.619000 0.017004 0.011003 2.561625
8.620000 0.017004 0.005001 2.559625
8.621000 -0.001000 0.005001 2.561625
8.622000 -0.003001 0.001000 2.561625
8.623000 -0.009002 0.017004 2.561625
8.624000 -0.009002 0.025006 2.561625
8.625000 -0.013003 0.051012 2.563626
8.626000 -0.009002 0.029007 2.561625
8.627000 -0.005001 0.033008 2.561625
8.628000 0.007002 0.029007 2.561625
8.629000 0.009002 0.017004 2.561625
8.630000 0.015004 0.017004 2.561625
8.631000 0.027007 0.011003 2.561625
8.632000 0.021005 0.001000 2.561625
8.633000 0.009002 0.011003 2.559625
8.634000 -0.001000 0.005001 2.559625
8.635000 -0.003001 0.019005 2.559625
8.636000 -0.007002 0.025006 2.561625
8.637000 -0.011003 0.029007 2.561625
8.638000 -0.015004 0.055013 2.561625
8.639000 -0.007002 0.035009 2.559625
8.640000 0.003001 0.021005 2.561625
8.641000 0.009002 0.013003 2.561625
8.642000 0.015004 0.007002 2.561625
8.643000 0.021005 0.009002 2.561625
8.644000 0.015004 -0.003001 2.561625
8.645000 -0.017004 0.007002 2.561625
8.646000 -0.005001 0.005001 2.561625
8.647000 -0.011003 0.013003 2.561625
8.648000 -0.015004 0.027007 2.561625
8.649000 -0.017004 0.031008 2.561625
8.650000 -0.015004 0.035009 2.561625
8.651000 -0.005001 0.041010 2.561625
8.652000 0.007002 0.025006 2.561625
8.653000 0.011003 0.015004 2.559625
8.654000 0.009002 0.015004 2.559625
8.655000 0.011003 0.009002 2.559625
8.656000 0.015004 0.003001 2.559625
8.657000 0.005001 0.003001 2.561625
8.658000 -0.007002 0.007002 2.559625
8.659000 -0.013003 0.019005 2.561625
8.660000 -0.009002 0.023006 2.561625
8.661000 -0.015004 0.035009 2.561625
8.662000 -0.009002 0.037009 2.563626
8.663000 -0.001000 0.049012 2.563626
8.664000 0.005001 0.027007 2.559625
8.665000 0.007002 0.025006 2.561625
8.666000 0.013003 0.019005 2.559625
8.667000 0.009002 0.019005 2.561625
8.668000 0.011003 0.013003 2.561625
8.669000 -0.003001 0.013003 2.559625
8.670000 -0.007002 0.011003 2.559625
8.671000 -0.001000 0.017004 2.561625
8.672000 -0.015004 0.035009 2.561625
8.673000 -0.021005 0.035009 2.561625
8.674000 -0.015004 0.045011 2.561625
8.675000 0.001000 0.057014 2.559625
8.676000 0.003001 0.023006 2.561625
8.677000 0.003001 0.025006 2.561625
8.678000 0.005001 0.021005 2.561625
8.679000 0.003001 0.015004 2.561625
8.680000 0.019005 0.013003 2.561625
8.681000 -0.001000 0.013003 2.561625
8.682000 -0.011003 0.013003 2.563626
8.683000 -0.017004 0.021005 2.563626
8.684000 -0.015004 0.031008 2.563626
8.685000 -0.031008 0.043010 2.561625
8.686000 -0.017004 0.033008 2.561625
8.687000 -0.015004 0.031008 2.561625
8.688000 0.019005 0.035009 2.559625
8.689000 0.003001 0.021005 2.561625
8.690000 0.005001 0.017004 2.561625
8.691000 0.005001 0.009002 2.561625
8.692000 0.011003 0.009002 2.561625
8.693000 -0.009002 0.007002 2.561625
8.694000 -0.013003 0.005001 2.561625
8.695000 -0.017004 0.029007 2.559625
8.696000 -0.013003 0.027007 2.559625
8.697000 -0.019005 0.027007 2.561625
8.698000 -0.029007 0.033008 2.563626
8.699000 -0.013003 0.035009 2.561625
8.700000 -0.005001 0.059014 2.561625
8.701000 0.003001 0.017004 2.561625
8.702000 0.009002 0.015004 2.563626
8.703000 0.013003 0.011003 2.561625
8.704000 0.007002 0.005001 2.561625
8.705000 -0.015004 0.019005 2.561625
8.706000 -0.009002 0.001000 2.561625
8.707000 -0.013003 0.013003 2.563626
8.708000 -0.011003 0.023006 2.563626
8.709000 -0.019005 0.031008 2.561625
8.710000 -0.015004 0.071017 2.561625
8.711000 -0.005001 0.039010 2.561625
8.712000 0.001000 0.027007 2.561625
8.713000 0.011003 0.019005 2.561625
8.714000 0.003001 0.017004 2.561625
8.715000 0.017004 0.029007 2.559625
8.716000 0.013003 0.005001 2.559625
8.717000 0.001000 0.009002 2.561625
8.718000 0.003001 0.017004 2.561625
8.719000 -0.011003 0.011003 2.561625
8.720000 -0.017004 0.025006 2.561625
8.721000 -0.021005 0.031008 2.561625
8.722000 -0.019005 0.031008 2.561625
8.723000 -0.009002 0.041010 2.561625
8.724000 -0.003001 0.043010 2.561625
8.725000 0.001000 0.029007 2.561625
8.726000 0.005001 0.011003 2.561625
8.727000 0.009002 0.009002 2.561625
8.728000 0.013003 0.005001 2.561625
8.729000 0.001000 -0.001000 2.561625
8.730000 -0.007002 0.003001 2.559625
8.731000 -0.015004 0.011003 2.561625
8.732000 -0.015004 0.025006 2.563626
8.733000 -0.027007 0.031008 2.561625
8.734000 -0.015004 0.027007 2.563626
8.735000 -0.005001 0.047011 2.561625
8.736000 0.001000 0.017004 2.559625
8.737000 -0.001000 0.035009 2.561625
8.738000 0.001000 0.013003 2.561625
8.739000 0.001000 0.015004 2.561625
8.740000 0.009002 0.001000 2.561625
8.741000 -0.007002 0.007002 2.559625
8.742000 -0.011003 0.007002 2.559625
8.743000 -0.015004 0.027007 2.561625
8.744000 -0.019005 0.025006 2.561625
8.745000 -0.019005 0.061015 2.561625
8.746000 -0.011003 0.037009 2.559625
8.747000 -0.013003 0.037009 2.563626
8.748000 -0.001000 0.047011 2.561625
8.749000 0.005001 0.015004 2.561625
8.750000 0.053013 0.021005 2.559625
8.751000 0.017004 0.009002 2.563626
8.752000 0.015004 0.003001 2.561625
8.753000 0.007002 0.007002 2.561625
8.754000 -0.009002 0.003001 2.559625
8.755000 -0.001000 0.015004 2.559625
8.756000 -0.011003 0.025006 2.559625
8.757000 -0.017004 0.025006 2.559625
8.758000 -0.013003 0.029007 2.561625
8.759000 -0.007002 0.035009 2.561625
8.760000 -0.003001 0.035009 2.561625
8.761000 0.005001 0.017004 2.559625
8.762000 0.007002 0.015004 2.559625
8.763000 0.013003 0.011003 2.561625
8.764000 0.011003 -0.003001 2.559625
8.765000 -0.005001 0.017004 2.557624
8.766000 -0.007002 0.009002 2.561625
8.767000 -0.011003 0.013003 2.561625
8.768000 -0.003001 0.023006 2.563626
8.769000 -0.017004 0.031008 2.563626
8.770000 -0.013003 0.041010 2.561625
8.771000 -0.003001 0.043010 2.561625
8.772000 -0.001000 0.043010 2.561625
8.773000 0.003001 0.015004 2.563626
8.774000 0.007002 0.011003 2.561625
8.775000 0.025006 0.011003 2.561625
8.776000 0.007002 0.009002 2.561625
8.777000 0.001000 0.007002 2.561625
8.778000 -0.005001 0.013003 2.559625
8.779000 -0.011003 0.015004 2.559625
8.780000 -0.013003 0.033008 2.563626
8.781000 -0.023006 0.045011 2.563626
8.782000 -0.017004 0.039010 2.563626
8.783000 -0.009002 0.045011 2.565626
8.784000 0.003001 0.019005 2.561625
8.785000 0.009002 0.007002 2.559625
8.786000 0.005001 0.021005 2.561625
8.787000 0.011003 0.015004 2.559625
8.788000 0.013003 0.015004 2.561625
8.789000 0.003001 0.005001 2.561625
8.790000 -0.005001 0.007002 2.561625
8.791000 -0.015004 0.029007 2.561625
8.792000 -0.013003 0.033008 2.561625
8.793000 -0.015004 0.039010 2.561625
8.794000 -0.011003 0.045011 2.561625
8.795000 -0.001000 0.061015 2.561625
8.796000 0.003001 0.037009 2.561625
8.797000 -0.001000 0.047011 2.559625
8.798000 0.005001 0.019005 2.559625
8.799000 0.011003 0.019005 2.559625
8.800000 0.017004 0.019005 2.561625
8.801000 0.001000 0.015004 2.559625
8.802000 -0.007002 0.007002 2.561625
8.803000 -0.013003 0.023006 2.561625
8.804000 -0.011003 0.035009 2.559625
8.805000 -0.007002 0.063015 2.559625
8.806000 -0.009002 0.039010 2.561625
8.807000 -0.015004 0.041010 2.565626
8.808000 -0.005001 0.041010 2.561625
8.809000 0.007002 0.029007 2.559625
8.810000 0.007002 0.029007 2.559625
8.811000 0.009002 0.021005 2.557624
8.812000 0.013003 0.021005 2.561625
8.813000 -0.003001 0.011003 2.559625
8.814000 -0.013003 0.011003 2.559625
8.815000 -0.003001 0.027007 2.561625
8.816000 -0.019005 0.037009 2.563626
8.817000 -0.015004 0.039010 2.561625
8.818000 -0.023006 0.039010 2.561625
8.819000 -0.015004 0.047011 2.561625
8.820000 -0.005001 0.047011 2.561625
8.821000 0.003001 0.025006 2.563626
8.822000 0.003001 0.023006 2.561625
8.823000 0.009002 0.015004 2.561625
8.824000 0.007002 0.017004 2.561625
8.825000 -0.003001 0.023006 2.561625
8.826000 -0.009002 0.009002 2.559625
8.827000 -0.009002 0.009002 2.561625
8.828000 -0.009002 0.023006 2.561625
8.829000 -0.017004 0.031008 2.561625
8.830000 -0.013003 0.037009 2.561625
8.831000 -0.009002 0.039010 2.561625
8.832000 0.005001 0.027007 2.561625
8.833000 0.007002 0.015004 2.561625
8.834000 0.007002 0.011003 2.559625
8.835000 0.013003 0.041010 2.561625
8.836000 0.011003 0.011003 2.561625
8.837000 0.007002 0.005001 2.559625
8.838000 -0.003001 0.001000 2.559625
8.839000 -0.011003 -0.005001 2.559625
8.840000 -0.013003 0.019005 2.561625
8.841000 -0.015004 0.027007 2.561625
8.842000 -0.021005 0.019005 2.561625
8.843000 -0.009002 0.023006 2.561625
8.844000 -0.001000 0.025006 2.559625
8.845000 0.017004 0.013003 2.561625
8.846000 0.007002 -0.001000 2.559625
8.847000 0.009002 -0.005001 2.561625
8.848000 0.019005 0.003001 2.559625
8.849000 0.015004 -0.021005 2.559625
8.850000 -0.005001 -0.007002 2.559625
8.851000 -0.009002 -0.011003 2.559625
8.852000 -0.007002 0.003001 2.559625
8.853000 -0.013003 0.003001 2.561625
8.854000 -0.015004 0.007002 2.559625
8.855000 0.009002 -0.003001 2.561625
8.856000 0.001000 0.003001 2.559625
8.857000 0.007002 -0.001000 2.559625
8.858000 0.013003 -0.007002 2.559625
8.859000 0.013003 -0.005001 2.561625
8.860000 0.023006 -0.009002 2.559625
8.861000 0.009002 -0.009002 2.559625
8.862000 -0.001000 -0.017004 2.559625
8.863000 -0.007002 -0.005001 2.559625
8.864000 -0.007002 0.015004 2.561625
8.865000 -0.015004 0.027007 2.563626
8.866000 -0.015004 0.017004 2.561625
8.867000 -0.011003 0.021005 2.561625
8.868000 0.001000 0.021005 2.561625
8.869000 0.007002 0.009002 2.563626
8.870000 0.021005 0.003001 2.561625
8.871000 0.011003 0.007002 2.561625
8.872000 0.019005 -0.001000 2.559625
8.873000 0.013003 0.003001 2.561625
8.874000 -0.005001 0.001000 2.559625
8.875000 -0.021005 0.021005 2.561625
8.876000 -0.013003 0.019005 2.561625
8.877000 -0.013003 0.023006 2.561625
8.878000 -0.021005 0.029007 2.559625
8.879000 -0.015004 0.035009 2.561625
8.880000 0.009002 0.035009 2.561625
8.881000 0.003001 0.017004 2.561625
8.882000 0.011003 0.009002 2.561625
8.883000 0.009002 0.005001 2.561625
8.884000 0.013003 0.009002 2.561625
8.885000 -0.005001 0.031008 2.561625
8.886000 -0.005001 -0.001000 2.559625
8.887000 -0.005001 0.003001 2.559625
8.888000 -0.011003 0.035009 2.559625
8.889000 -0.015004 0.029007 2.563626
8.890000 -0.017004 0.041010 2.561625
8.891000 -0.013003 0.031008 2.561625
8.892000 -0.001000 0.035009 2.563626
8.893000 0.009002 0.009002 2.559625
8.894000 0.007002 0.013003 2.561625
8.895000 0.019005 0.003001 2.559625
8.896000 0.021005 0.007002 2.561625
8.897000 0.019005 0.009002 2.561625
8.898000 0.007002 0.003001 2.561625
8.899000 -0.011003 0.001000 2.559625
8.900000 -0.009002 0.013003 2.559625
8.901000 -0.017004 0.025006 2.561625
8.902000 -0.015004 0.031008 2.561625
8.903000 -0.007002 0.037009 2.561625
8.904000 0.003001 0.033008 2.561625
8.905000 0.017004 0.009002 2.559625
8.906000 0.011003 0.015004 2.561625
8.907000 0.013003 0.025006 2.559625
8.908000 0.023006 0.019005 2.561625
8.909000 0.013003 0.013003 2.561625
8.910000 0.003001 0.013003 2.561625
8.911000 -0.003001 0.015004 2.559625
8.912000 -0.003001 0.025006 2.559625
8.913000 -0.003001 0.037009 2.563626
8.914000 -0.017004 0.043010 2.561625
8.915000 -0.003001 0.047011 2.561625
8.916000 0.005001 0.039010 2.561625
8.917000 0.009002 0.033008 2.561625
8.918000 0.015004 0.033008 2.563626
8.919000 0.011003 0.023006 2.561625
8.920000 0.011003 0.021005 2.561625
8.921000 0.013003 0.015004 2.561625
8.922000 0.003001 0.017004 2.561625
8.923000 -0.011003 0.021005 2.561625
8.924000 -0.007002 0.037009 2.561625
8.925000 -0.011003 0.057014 2.559625
8.926000 -0.017004 0.037009 2.565626
8.927000 -0.015004 0.037009 2.561625
8.928000 -0.005001 0.043010 2.561625
8.929000 0.003001 0.037009 2.561625
8.930000 0.045011 0.033008 2.561625
8.931000 0.009002 0.023006 2.561625
8.932000 0.023006 0.019005 2.559625
8.933000 0.005001 0.005001 2.561625
8.934000 -0.003001 0.009002 2.561625
8.935000 -0.023006 0.031008 2.559625
8.936000 -0.013003 0.025006 2.559625
8.937000 -0.009002 0.027007 2.561625
8.938000 -0.015004 0.035009 2.563626
8.939000 -0.017004 0.039010 2.563626
8.940000 -0.005001 0.041010 2.561625
8.941000 0.007002 0.029007 2.561625
8.942000 0.011003 0.015004 2.559625
8.943000 0.007002 0.019005 2.561625
8.944000 0.017004 0.017004 2.561625
8.945000 -0.003001 0.043010 2.559625
8.946000 0.001000 0.011003 2.561625
8.947000 -0.005001 0.021005 2.561625
8.948000 -0.011003 0.037009 2.559625
8.949000 -0.007002 0.039010 2.559625
8.950000 0.005001 0.061015 2.561625
8.951000 -0.007002 0.039010 2.561625
8.952000 -0.001000 0.049012 2.561625
8.953000 0.013003 0.031008 2.561625
8.954000 0.007002 0.025006 2.561625
8.955000 0.037009 0.021005 2.559625
8.956000 0.015004 0.013003 2.559625
8.957000 0.017004 0.009002 2.561625
8.958000 0.003001 0.011003 2.561625
8.959000 -0.009002 0.009002 2.559625
8.960000 -0.001000 0.017004 2.561625
8.961000 -0.011003 0.033008 2.561625
8.962000 -0.009002 0.047011 2.561625
8.963000 -0.009002 0.043010 2.561625
8.964000 0.003001 0.039010 2.563626
8.965000 0.013003 0.053013 2.561625
8.966000 0.011003 0.019005 2.561625
8.967000 0.015004 0.017004 2.561625
8.968000 0.023006 0.009002 2.561625
8.969000 0.023006 0.011003 2.561625
8.970000 0.013003 0.005001 2.561625
8.971000 -0.007002 -0.001000 2.559625
8.972000 -0.003001 0.007002 2.561625
8.973000 -0.013003 0.029007 2.561625
8.974000 -0.015004 0.035009 2.563626
8.975000 -0.003001 0.057014 2.561625
8.976000 -0.005001 0.037009 2.563626
8.977000 -0.001000 0.035009 2.563626
8.978000 0.003001 0.019005 2.561625
8.979000 0.007002 0.009002 2.559625
8.980000 0.009002 0.005001 2.559625
8.981000 0.021005 0.007002 2.561625
8.982000 0.007002 0.001000 2.561625
8.983000 -0.001000 0.003001 2.559625
8.984000 0.001000 0.037009 2.561625
8.985000 -0.011003 0.047011 2.561625
8.986000 -0.009002 0.031008 2.559625
8.987000 -0.015004 0.035009 2.561625
8.988000 -0.009002 0.045011 2.561625
8.989000 0.001000 0.031008 2.561625
8.990000 0.009002 0.033008 2.559625
8.991000 0.021005 0.013003 2.561625
8.992000 0.017004 0.011003 2.563626
8.993000 0.023006 0.009002 2.561625
8.994000 0.009002 0.013003 2.561625
8.995000 0.013003 0.025006 2.561625
8.996000 0.001000 0.027007 2.561625
8.997000 -0.005001 0.033008 2.561625
8.998000 -0.007002 0.033008 2.561625
8.999000 -0.013003 0.039010 2.561625
9.000000 -0.001000 0.043010 2.561625
9.001000 0.009002 0.033008 2.559625
9.002000 0.011003 0.017004 2.559625
9.003000 0.015004 0.017004 2.559625
9.004000 0.019005 0.015004 2.559625
9.005000 0.039010 0.003001 2.561625
9.006000 0.015004 0.003001 2.561625
9.007000 0.003001 0.011003 2.561625
9.008000 -0.001000 0.007002 2.561625
9.009000 0.001000 0.027007 2.561625
9.010000 -0.005001 0.027007 2.559625
9.011000 -0.009002 0.031008 2.559625
9.012000 -0.001000 0.039010 2.559625
9.013000 0.005001 0.021005 2.559625
9.014000 0.009002 0.007002 2.559625
9.015000 0.037009 0.013003 2.559625
9.016000 0.025006 0.009002 2.563626
9.017000 0.021005 0.009002 2.561625
9.018000 0.015004 0.005001 2.561625
9.019000 0.001000 0.007002 2.561625
9.020000 -0.001000 0.041010 2.559625
9.021000 -0.003001 0.023006 2.559625
9.022000 -0.007002 0.035009 2.563626
9.023000 -0.009002 0.035009 2.561625
9.024000 0.001000 0.033008 2.563626
9.025000 0.035009 0.025006 2.561625
9.026000 0.013003 0.023006 2.561625
9.027000 0.013003 0.023006 2.559625
9.028000 0.015004 0.015004 2.559625
9.029000 0.025006 0.013003 2.561625
9.030000 0.029007 0.007002 2.559625
9.031000 0.007002 0.015004 2.561625
9.032000 -0.005001 0.017004 2.561625
9.033000 -0.007002 0.035009 2.561625
9.034000 -0.011003 0.033008 2.561625
9.035000 -0.001000 0.067016 2.559625
9.036000 -0.003001 0.049012 2.561625
9.037000 0.009002 0.039010 2.561625
9.038000 0.011003 0.025006 2.559625
9.039000 0.019005 0.015004 2.559625
9.040000 0.017004 0.027007 2.561625
9.041000 0.031008 0.013003 2.561625
9.042000 0.009002 0.009002 2.561625
9.043000 0.003001 0.013003 2.561625
9.044000 -0.005001 0.019005 2.561625
9.045000 -0.005001 0.041010 2.561625
9.046000 -0.007002 0.029007 2.561625
9.047000 -0.013003 0.039010 2.561625
9.048000 -0.011003 0.041010 2.561625
9.049000 0.001000 0.031008 2.561625
9.050000 0.039010 0.027007 2.561625
9.051000 0.019005 0.023006 2.561625
9.052000 0.013003 0.019005 2.559625
9.053000 0.023006 0.005001 2.559625
9.054000 -0.003001 0.019005 2.561625
9.055000 0.025006 0.021005 2.559625
9.056000 -0.005001 0.011003 2.559625
9.057000 -0.011003 0.019005 2.559625
9.058000 -0.009002 0.047011 2.561625
9.059000 -0.013003 0.033008 2.561625
9.060000 0.005001 0.067016 2.559625
9.061000 0.009002 0.035009 2.561625
9.062000 0.009002 0.027007 2.559625
9.063000 0.017004 0.019005 2.563626
9.064000 0.015004 0.035009 2.561625
9.065000 0.051012 0.017004 2.561625
9.066000 0.027007 0.013003 2.561625
9.067000 0.009002 0.013003 2.561625
9.068000 0.015004 0.041010 2.561625
9.069000 0.001000 0.031008 2.563626
9.070000 -0.003001 0.035009 2.561625
9.071000 -0.003001 0.041010 2.561625
9.072000 -0.001000 0.033008 2.563626
9.073000 0.013003 0.041010 2.561625
9.074000 0.025006 0.031008 2.559625
9.075000 0.025006 0.019005 2.561625
9.076000 0.019005 0.015004 2.561625
9.077000 0.025006 0.011003 2.559625
9.078000 0.019005 0.007002 2.559625
9.079000 0.003001 0.013003 2.561625
9.080000 -0.009002 0.007002 2.561625
9.081000 -0.007002 0.019005 2.561625
9.082000 -0.009002 0.035009 2.561625
9.083000 -0.009002 0.033008 2.561625
9.084000 -0.009002 0.049012 2.561625
9.085000 0.013003 0.021005 2.561625
9.086000 0.011003 0.025006 2.561625
9.087000 0.011003 0.017004 2.561625
9.088000 0.015004 0.007002 2.559625
9.089000 0.023006 0.005001 2.559625
9.090000 0.015004 0.005001 2.561625
9.091000 0.013003 0.009002 2.561625
9.092000 -0.011003 0.007002 2.561625
9.093000 -0.005001 0.013003 2.561625
9.094000 -0.019005 0.049012 2.561625
9.095000 0.005001 0.041010 2.561625
9.096000 -0.009002 0.029007 2.561625
9.097000 -0.001000 0.037009 2.561625
9.098000 0.013003 0.017004 2.561625
9.099000 0.019005 0.005001 2.561625
9.100000 0.011003 0.015004 2.561625
9.101000 0.025006 0.003001 2.561625
9.102000 0.013003 -0.001000 2.559625
9.103000 0.007002 0.007002 2.561625
9.104000 -0.003001 0.025006 2.559625
9.105000 0.019005 0.035009 2.559625
9.106000 0.001000 0.031008 2.563626
9.107000 -0.011003 0.025006 2.561625
9.108000 -0.003001 0.025006 2.561625
9.109000 0.009002 0.029007 2.561625
9.110000 0.015004 0.021005 2.559625
9.111000 0.017004 0.013003 2.559625
9.112000 0.027007 0.007002 2.559625
9.113000 0.023006 0.001000 2.559625
9.114000 0.035009 0.005001 2.561625
9.115000 -0.005001 0.025006 2.559625
9.116000 0.003001 0.011003 2.561625
9.117000 0.007002 0.017004 2.561625
9.118000 -0.005001 0.019005 2.559625
9.119000 -0.005001 0.029007 2.561625
9.120000 -0.009002 0.035009 2.561625
9.121000 0.009002 0.029007 2.561625
9.122000 0.025006 0.021005 2.561625
9.123000 0.019005 0.009002 2.559625
9.124000 0.023006 0.027007 2.559625
9.125000 0.013003 0.003001 2.559625
